V1,FSC.A,FSC.PMT.A,SSC.A,BB515.CD117,PerCPCy5.5.CD16.32,Comp.FSC.PMT.A,PE.CD115,PECF594.CD135,Comp.GYG.670.A,PECy5.5.CD3e,PECy7.CD80,DL800.SA.Bio.Ly6G,Comp.LG.562.A,Comp.O.610.A,APC.BrdU,AF700.CD45,APCCy7.CD48,BUV395.CD11b,LiveDead.Blue,BUV615.Siglec.F,BUV661.NK1.1,BUV737.B220,BUV805.CD8a,BV421.CD34,V500.MHCII,BV570.CD4,BV605.Ly6C,BV650.CD150,BV711.SCA.1,Comp.V.750.A,BV785.CD11c,FileName,FileNo,Sample,Group,Batch,FlowSOM_cluster,FlowSOM_metacluster,UMAP_42_X,UMAP_42_Y
604105,357,570,116,455,517,498,250,211,185,213,309,532,246,230,321,524,174,666,341,340,183,288,276,291,312,302,595,389,496,204,200,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,41,1,-1.69669467393236,-4.74714199288249
682623,269,511,78,255,359,587,217,168,292,507,173,374,233,240,215,721,303,197,330,335,246,283,451,283,289,334,650,359,559,226,354,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,90,37,6.15825911588481,4.36731630687149
328393,205,501,71,246,402,0,227,303,279,242,213,359,231,231,344,624,536,240,279,327,232,806,242,236,405,313,269,327,512,196,201,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,39,10,-1.61342479167143,8.39737280373613
474243,316,553,56,254,434,514,226,293,263,483,362,256,234,223,293,707,319,196,333,337,226,301,542,305,253,317,182,349,499,203,348,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,80,30,5.64367203629858,3.65597217716885
260057,251,488,79,295,593,0,250,216,181,160,300,523,223,229,245,606,258,673,435,345,246,301,198,296,289,319,503,277,298,245,305,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,33,1,-4.45108399107998,-3.27271543337021
486785,574,599,743,516,709,0,243,303,178,200,351,172,223,217,500,514,306,666,500,573,204,373,271,460,495,568,609,387,261,211,347,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,81,31,10.521538321463,1.90035973005383
19596,416,584,75,277,558,448,259,182,163,205,320,289,224,237,381,608,157,244,297,346,182,803,202,240,492,282,226,332,372,252,197,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,29,5,-2.11289966128528,8.72370188289355
521570,291,556,128,328,584,21,258,291,185,164,373,541,217,222,300,591,240,630,330,324,237,244,191,243,275,250,570,217,492,205,204,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,13,1,-3.85719350833397,-4.11391551876044
365597,286,534,72,227,364,544,205,280,263,306,199,255,230,230,249,474,394,189,281,342,227,749,272,227,530,299,201,335,539,227,239,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,39,10,-1.03682885778386,8.40456094387971
204838,292,565,114,264,472,549,230,333,247,247,267,504,233,219,215,603,218,680,398,327,279,288,249,323,270,302,546,260,512,231,222,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,3,1,-4.17183053424358,-3.54820579918466
363524,392,584,82,244,408,520,186,300,201,303,250,216,231,229,219,612,403,159,349,340,272,816,328,213,492,345,209,393,569,222,150,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,30,5,-2.40020494498102,7.64122032803928
710156,275,526,129,281,607,0,337,287,167,170,350,320,226,230,630,507,449,340,348,348,254,303,208,343,303,270,753,381,280,238,317,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,98,40,6.17177038697665,-0.97031102261399
694789,310,541,91,297,456,561,242,246,245,292,316,625,237,247,249,631,190,685,347,331,249,268,247,242,252,349,528,267,513,209,174,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,3,1,-4.92222818674081,-3.65901671725747
185426,262,539,67,249,404,485,212,228,236,270,259,248,235,227,229,478,387,211,273,340,244,731,239,313,410,303,226,304,477,233,198,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,39,10,-0.815703099416037,8.47380672132114
487225,251,537,52,224,449,156,229,228,238,239,213,235,252,224,270,519,424,156,309,342,254,643,333,339,320,303,252,272,437,258,262,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,50,10,-0.506755501334867,8.52578721019699
658985,238,528,96,273,662,0,566,401,226,143,244,246,233,237,216,659,468,644,300,348,237,258,299,367,254,425,846,576,321,248,330,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,75,26,6.887458354232,-1.5244152850751
273487,233,519,93,256,488,382,219,293,215,245,265,547,251,216,281,639,268,713,371,372,257,260,291,325,264,249,606,247,565,211,208,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,2,1,-4.52711214920764,-4.18279901226446
611945,269,528,141,271,649,0,488,448,138,163,349,335,230,227,276,647,490,656,459,460,214,330,197,262,279,404,795,405,234,233,308,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,76,26,6.73175312930246,-1.54264080189996
326946,370,550,202,272,677,0,545,185,145,191,248,417,217,227,484,600,552,430,395,301,226,324,163,375,357,478,754,178,419,215,233,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,96,34,6.06205933698221,-1.39655288518963
608651,190,473,60,245,463,76,213,272,239,217,206,331,229,234,308,521,381,259,281,335,215,643,202,192,267,332,207,239,473,227,252,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,49,10,-0.613909658295773,9.00119257565645
689084,394,587,107,235,588,147,260,241,177,184,380,435,238,242,346,595,208,665,333,351,156,290,229,250,258,331,572,338,333,212,208,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,44,1,-3.1818719049596,-3.07540163317997
743063,340,559,122,530,508,394,221,260,246,229,392,509,229,240,263,503,272,621,391,354,246,339,246,302,246,326,543,296,406,240,204,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,51,1,-1.43396513826874,-4.36726142932394
591710,345,591,116,242,575,302,260,152,231,228,324,565,231,229,211,643,202,684,358,360,248,198,252,282,270,297,570,328,446,228,194,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,25,1,-5.24400190916504,-3.81462619309555
450254,191,482,65,266,309,577,214,323,246,323,246,344,230,232,277,596,406,287,293,325,283,781,139,160,529,289,238,397,652,188,107,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,20,5,-2.75020877460724,8.2438380309853
186536,274,538,102,249,579,228,230,256,217,193,386,587,235,226,350,671,131,789,365,359,224,318,232,314,265,299,610,219,321,244,201,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,11,1,-5.92345384664233,-4.40609821362597
150697,292,551,56,230,288,631,198,312,325,264,191,300,233,235,161,675,400,228,310,335,320,812,225,196,512,364,209,455,652,224,164,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,9,5,-2.88927101758861,7.99038712186012
504,288,546,173,360,565,30,260,156,188,223,221,456,217,235,219,577,257,701,388,358,252,301,257,297,249,273,665,293,371,212,163,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,43,1,-2.29331405199349,-3.71835074084919
662936,212,511,58,232,258,657,216,280,296,350,296,394,248,215,225,653,364,159,355,328,301,835,119,256,466,274,244,476,638,236,154,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,20,5,-3.10115735318013,8.33037296562624
488996,368,590,57,240,476,515,232,135,207,214,276,483,235,228,306,612,317,647,223,332,195,343,245,229,255,340,715,261,496,215,187,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,21,1,-4.6836616343252,-5.08992298429154
430190,369,568,69,234,387,567,234,219,230,273,237,163,227,237,304,650,334,117,332,336,225,847,389,220,457,291,216,499,462,221,270,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,30,5,-2.61786443455657,7.5715066488801
79114,469,606,152,300,391,600,175,307,190,492,310,306,223,247,546,796,363,299,397,323,411,193,363,392,341,390,761,372,541,230,165,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,89,36,5.93384256550488,4.44234226769937
141798,204,469,146,294,637,0,464,225,185,168,194,306,240,225,526,443,402,269,343,404,152,285,252,361,291,359,682,368,391,209,225,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,96,34,6.06250627307422,-1.07493964340421
697520,322,560,117,336,603,0,224,309,157,171,327,587,219,222,319,597,295,658,372,335,227,336,206,216,290,245,538,253,408,218,214,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,24,1,-3.82766776578975,-3.74925563161278
146834,314,529,78,251,357,580,227,251,269,296,324,430,230,231,204,599,336,153,355,351,264,843,109,331,526,281,194,418,575,199,75,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,20,5,-2.93447569611231,8.58541784622826
373135,296,551,87,300,459,324,256,273,201,459,433,324,225,244,370,746,375,241,380,337,427,275,251,317,304,275,239,371,437,230,151,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,79,29,5.23705274217709,3.72311293472644
232754,442,614,146,256,587,307,250,343,176,186,357,552,237,232,334,623,231,745,305,364,172,341,248,245,252,325,677,316,391,202,234,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,15,1,-4.74767897846344,-4.53082274636156
553212,324,569,125,510,580,0,265,287,207,209,317,565,235,222,276,583,319,696,403,369,218,365,240,145,275,265,590,277,391,181,244,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,32,1,-1.73341196248982,-4.81175519456366
337836,308,548,65,258,448,20,231,309,230,346,359,292,232,233,315,737,439,226,333,330,239,354,345,279,243,435,459,532,354,217,218,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,79,29,5.72790461852419,3.70183076777436
692105,503,620,227,313,698,0,519,416,127,153,366,290,237,230,579,645,479,571,339,397,190,234,259,349,350,293,839,461,350,188,377,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,76,26,6.7205897050703,-1.53683417865207
495575,330,563,108,320,539,101,231,312,235,212,248,579,236,237,272,613,325,641,430,307,233,294,243,256,327,328,673,252,466,243,222,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,13,1,-3.85621896181504,-4.94466175537397
53740,297,551,91,272,341,432,184,311,207,313,153,392,239,214,279,672,493,157,386,276,291,774,129,219,398,530,794,335,738,183,404,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,7,3,-0.464771813710086,6.20775905730327
190733,298,546,96,501,519,317,251,227,210,207,297,296,227,237,314,542,262,711,263,323,237,307,247,295,291,287,611,258,374,219,203,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,63,1,-0.362981657773044,-3.63514991801144
219313,542,611,64,299,549,447,236,240,195,194,293,618,232,242,296,632,261,679,237,354,246,251,230,281,258,321,549,314,441,219,264,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,25,1,-4.57012275691285,-3.77753564806182
805066,208,499,140,593,520,38,239,330,219,237,273,330,248,242,280,502,292,718,362,369,243,250,299,347,298,352,648,363,495,233,220,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,62,19,0.0919573985957706,-4.11985457911045
227182,284,532,107,195,317,580,188,307,255,305,246,293,233,209,312,666,403,180,469,342,253,810,218,230,579,275,342,505,590,224,173,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,19,5,-3.29174655116982,7.66810148884267
47863,141,472,106,230,513,308,267,196,228,220,325,634,229,237,223,671,184,738,423,474,295,309,208,343,301,245,647,265,517,261,147,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,11,1,-5.575245687308,-4.54129050713065
547360,556,621,304,644,541,319,192,46,202,233,306,302,235,234,706,489,364,642,558,538,93,339,204,409,376,357,847,351,442,233,257,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,72,19,0.967838253996079,-3.83283158730972
370653,252,526,50,231,298,633,232,253,296,576,202,240,233,237,228,730,350,244,292,332,301,202,513,184,232,370,165,394,616,188,222,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,80,30,5.6328890001646,3.6120416763
676027,257,540,46,223,416,501,229,288,241,259,191,370,231,229,292,495,355,309,219,328,236,683,111,253,305,258,240,312,451,232,225,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,40,10,-0.834136038102612,9.04064116292888
72258,337,558,118,254,558,368,243,288,214,208,369,576,232,245,307,635,166,688,352,332,236,215,239,288,313,276,621,235,491,225,179,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,13,1,-5.71592283180261,-4.76371621403356
648693,401,574,189,599,532,190,255,299,231,270,234,430,231,241,446,528,323,732,388,388,206,338,250,262,295,334,627,287,446,233,202,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,51,1,-0.736586485765911,-4.46332542388191
797836,351,575,76,259,451,482,238,358,188,455,372,263,221,223,376,720,356,223,343,292,233,287,222,214,253,283,747,329,468,198,245,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,89,36,5.96912292391952,4.43639546369065
511351,261,544,133,268,614,0,573,267,156,176,316,303,232,225,522,490,404,323,353,360,180,342,227,290,294,366,719,277,396,187,260,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,96,34,6.02389392137606,-1.13882634803176
317110,330,572,49,245,508,5,227,308,209,238,327,277,235,239,268,645,411,241,271,327,222,739,215,271,607,415,127,450,409,246,218,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,9,5,-2.62167301646232,8.13895466861716
497000,151,411,109,255,555,0,253,164,208,229,222,587,224,224,275,603,340,632,300,344,235,312,245,243,279,288,620,264,386,231,200,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,21,1,-4.42950178844241,-5.14794078559509
288801,265,544,116,266,637,0,535,49,145,192,319,269,250,238,373,594,344,502,400,412,197,351,280,335,242,396,783,256,249,275,334,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,96,34,6.20360589430609,-1.78110422990692
528438,224,507,57,213,356,589,231,234,248,296,281,364,246,217,292,661,278,200,305,337,237,808,159,219,549,268,228,472,521,232,200,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,20,5,-2.98958858498593,8.42967700525326
151908,342,573,100,234,528,400,253,180,219,222,346,536,229,223,304,638,249,603,342,315,212,309,222,262,269,286,726,283,455,223,270,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,21,1,-5.11675640644324,-5.19169040299128
503453,223,498,63,243,285,647,237,260,305,303,182,410,222,227,224,664,299,324,346,327,300,811,81,231,431,274,259,439,621,239,198,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,20,5,-3.10473972887186,8.68462243387872
155700,296,514,50,243,545,0,244,235,191,446,268,269,233,223,285,704,373,229,301,340,203,289,377,308,248,271,255,307,364,214,262,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,80,30,5.42943886603251,3.50700791516987
243823,546,634,212,605,599,296,225,134,195,212,292,269,220,238,407,552,269,737,511,388,232,369,212,224,341,359,683,315,335,226,347,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,61,19,0.644716331700346,-4.03529302772883
370782,233,523,146,272,599,0,303,299,184,194,310,553,225,234,339,616,233,674,344,364,203,260,261,266,273,263,576,327,402,212,235,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,12,1,-4.74436904778309,-4.09494986273064
509372,265,514,99,281,543,294,215,242,227,204,346,528,228,239,342,616,174,663,261,333,204,229,280,341,233,333,633,194,478,228,168,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,13,1,-5.55515477745871,-5.08427101949904
61467,190,502,95,338,568,0,261,206,217,260,316,599,239,226,336,625,283,653,364,338,199,326,207,255,218,354,558,228,406,207,280,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,21,1,-3.62686101131572,-4.09365898758794
124720,315,560,115,316,559,105,215,267,188,204,291,484,228,230,371,566,272,707,330,349,212,304,212,213,283,319,541,221,463,209,219,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,34,1,-3.47372206536232,-3.76060509092906
255108,191,494,90,467,512,15,216,291,206,234,183,442,234,222,301,487,336,685,339,350,223,281,235,151,232,331,585,256,499,214,169,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,42,1,-1.3093212963785,-3.96325366201503
283301,298,537,108,621,513,361,227,261,189,246,278,282,229,233,367,530,244,746,295,402,245,250,225,342,292,384,633,256,511,209,218,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,62,19,-0.0438840144955714,-4.07725828473764
411025,276,505,86,269,541,0,226,220,162,264,398,363,228,229,316,641,438,409,348,356,224,844,103,384,581,304,253,366,412,241,227,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,29,5,-2.84970220455934,8.63655929620918
214903,293,563,82,283,541,2,271,148,219,445,324,315,238,232,320,712,358,297,328,351,201,345,435,301,293,219,559,336,366,253,146,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,99,37,6.23945708072729,4.26377745375495
724681,287,534,79,243,413,425,222,207,236,276,212,382,238,233,330,475,405,246,288,338,221,726,175,244,248,325,235,264,471,225,224,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,40,10,-1.00554226947584,8.8837546182263
538571,262,549,91,273,410,360,238,127,258,327,236,248,230,225,357,756,431,357,233,337,218,368,227,264,308,301,712,387,459,224,294,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,89,36,5.84583105494827,4.50726092379357
96183,262,537,103,465,464,493,215,319,256,253,285,514,223,224,247,534,252,726,247,332,259,220,235,304,299,421,610,339,564,213,152,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,41,1,-1.97354075254643,-4.83770158262423
482082,260,513,49,221,403,589,207,303,248,225,286,275,231,230,303,660,163,250,267,329,242,769,201,131,582,400,88,487,496,203,307,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,9,5,-2.94166590077798,8.13157946360089
431905,268,521,58,227,481,162,231,293,208,427,248,335,235,242,282,712,361,280,329,328,209,267,333,223,266,261,265,267,465,217,191,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,79,29,5.34358204007173,3.44409231983942
600525,336,591,111,365,551,468,239,176,190,233,343,566,237,213,314,622,197,672,300,371,206,279,238,309,239,248,653,216,410,210,300,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,31,1,-2.9367337481034,-5.01510028370439
527951,339,565,103,244,482,498,234,88,230,245,327,547,236,232,325,635,269,793,339,369,217,319,231,294,286,264,642,248,484,240,164,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,11,1,-5.17551990985727,-4.45384067972004
94674,263,538,122,280,524,222,254,198,211,247,387,544,227,234,293,608,257,630,407,372,236,322,195,148,260,301,593,344,377,212,254,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,21,1,-4.42959296679286,-4.48511529658074
608711,248,535,115,262,547,212,245,318,166,224,218,493,226,244,328,641,210,636,336,361,225,257,208,237,270,304,691,261,485,226,254,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,13,1,-4.31637435953347,-4.70223565341431
190057,212,436,63,205,446,198,212,270,248,218,273,316,245,248,264,542,339,216,294,345,226,671,211,228,456,314,160,313,445,224,256,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,39,10,-0.651877988222124,8.94437849456225
674341,439,583,104,287,562,373,263,187,213,205,386,551,223,232,339,547,206,593,435,346,209,306,222,323,259,232,522,233,374,223,258,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,26,1,-4.56730696421609,-3.21862860129063
515486,249,527,47,238,490,0,222,230,201,444,272,234,229,238,252,723,430,235,290,341,212,279,455,286,259,308,668,406,434,241,220,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,90,37,6.32806698943928,4.34826334835847
329378,280,533,91,303,525,283,214,351,212,212,318,573,233,222,270,615,220,585,301,331,215,289,223,341,251,378,529,369,477,251,193,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,14,1,-4.24600072902002,-3.12791199161803
259846,142,394,85,278,368,44,196,87,222,467,185,296,227,245,423,754,473,239,396,383,321,214,209,331,295,354,858,312,588,232,303,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,89,36,5.84749713660503,4.51673088664102
522721,238,524,66,254,431,42,211,317,209,480,132,332,239,208,339,722,461,310,326,311,245,241,442,318,292,367,656,286,522,221,138,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,90,37,6.22957594367348,4.28055632569436
367863,524,635,79,284,510,558,203,232,272,235,263,580,236,235,187,619,310,722,389,340,289,339,234,324,303,301,618,270,497,217,205,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,2,1,-4.40163467624135,-4.78339214215906
701405,292,549,121,464,543,100,266,155,223,216,385,448,233,221,198,521,276,660,385,387,247,259,218,307,280,319,648,336,458,232,212,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,51,1,-1.41897953718274,-4.20144079474989
309353,253,517,59,205,333,552,227,240,278,294,292,276,226,224,256,695,379,252,354,329,254,818,178,140,633,310,272,559,584,210,279,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,9,5,-3.26545056606776,7.77773413391331
462415,264,518,40,224,458,167,213,287,244,217,250,325,230,229,266,515,392,160,282,332,185,594,228,261,348,290,312,285,426,220,213,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,49,10,-0.393436680923995,8.73791721699741
129929,277,556,109,237,560,0,611,443,188,268,251,328,215,222,319,750,567,665,394,309,239,346,194,289,570,570,695,378,502,229,369,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,75,26,6.87193590946419,-1.76530423565556
1408,199,514,101,227,571,97,221,216,201,193,335,563,237,228,317,609,176,648,452,345,197,292,233,265,259,328,602,177,464,221,230,Bone marrow_Mock 5_041_CD45+n=1e4,5,05_Mock_05,Mock,1,13,1,-5.44923450992507,-5.09786585060509
