V1,FSC.A,FSC.PMT.A,SSC.A,BB515.CD117,PerCPCy5.5.CD16.32,Comp.FSC.PMT.A,PE.CD115,PECF594.CD135,Comp.GYG.670.A,PECy5.5.CD3e,PECy7.CD80,DL800.SA.Bio.Ly6G,Comp.LG.562.A,Comp.O.610.A,APC.BrdU,AF700.CD45,APCCy7.CD48,BUV395.CD11b,LiveDead.Blue,BUV615.Siglec.F,BUV661.NK1.1,BUV737.B220,BUV805.CD8a,BV421.CD34,V500.MHCII,BV570.CD4,BV605.Ly6C,BV650.CD150,BV711.SCA.1,Comp.V.750.A,BV785.CD11c,FileName,FileNo,Sample,Group,Batch,FlowSOM_cluster,FlowSOM_metacluster,UMAP_42_X,UMAP_42_Y
19034,275,562,133,253,562,35,250,245,254,213,243,576,233,234,217,590,301,667,251,328,241,260,221,198,241,294,621,236,394,230,235,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,13,1,-4.41266198074467,-5.07428355436262
506770,221,516,123,248,620,0,236,311,190,158,257,539,228,232,320,638,283,707,385,358,182,358,245,264,231,296,612,203,283,228,277,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,33,1,-4.27743826022637,-3.89952107789945
355177,374,590,72,241,467,501,227,261,239,211,342,406,240,229,306,444,349,248,290,328,225,681,172,175,420,307,234,261,414,234,193,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,39,10,-0.733083745446574,9.10750330300618
198993,229,489,90,385,504,2,241,265,265,220,150,555,223,240,241,583,355,642,256,323,254,325,223,303,243,277,574,260,410,230,205,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,14,1,-2.5951360998141,-4.83338052572252
353108,264,536,55,241,420,276,243,242,237,258,231,358,235,232,298,533,434,221,291,329,239,709,105,274,371,280,231,301,471,233,305,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,40,10,-1.03973388052798,8.72967733093195
690000,215,490,131,280,580,0,489,164,202,189,289,307,222,226,218,568,419,516,314,424,258,229,212,309,228,234,700,331,368,229,268,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,96,34,6.27245408971072,-1.72618467202961
674859,232,516,99,406,561,134,251,234,195,227,365,614,240,228,292,623,173,613,350,352,208,289,231,328,289,314,581,276,331,236,265,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,31,1,-2.76899898946148,-5.00669320407168
180110,475,617,182,573,562,450,212,426,176,183,284,310,233,230,354,454,250,738,297,397,231,357,212,351,268,351,677,257,350,238,301,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,62,19,0.0775510923766482,-4.10816427258327
473407,256,496,106,375,573,0,258,209,187,190,237,505,221,231,244,613,239,659,406,339,228,293,249,314,251,236,573,321,330,216,255,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,31,1,-2.72172221831055,-4.59274295027971
640194,264,549,105,245,561,29,246,257,206,223,326,622,219,235,330,638,272,697,474,344,218,272,287,338,249,335,550,309,396,226,231,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,25,1,-4.74262167760978,-3.96365273016541
265701,280,521,101,255,530,69,251,282,225,207,242,551,236,239,226,619,287,703,96,342,215,346,214,292,264,281,503,308,415,242,272,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,25,1,-4.2796544138168,-3.36634831561033
594410,292,546,140,332,563,68,227,256,233,204,339,510,227,222,274,553,228,694,493,367,195,393,220,311,228,294,553,364,366,226,234,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,44,1,-3.13561217748881,-3.80065753946639
317631,308,569,137,479,535,279,210,305,215,251,289,500,223,232,267,545,274,724,240,356,235,366,220,252,267,394,629,288,360,250,208,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,41,1,-1.46894442919943,-4.62222184723663
591225,216,488,118,245,601,0,267,42,218,176,301,584,233,228,321,649,221,782,339,403,208,323,227,324,274,264,622,230,355,229,248,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,11,1,-5.50418965872837,-4.34024484711404
669380,737,660,47,262,540,587,249,261,235,495,224,193,234,231,366,590,280,221,380,350,209,318,503,268,233,408,219,318,342,236,215,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,80,30,5.63239939946489,3.62626065155471
721796,278,548,86,249,482,102,216,209,222,188,260,375,224,232,323,497,407,294,295,343,219,703,193,228,301,307,274,247,410,218,218,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,49,10,-0.796325235628962,8.93552883610548
574864,960,689,621,534,709,0,255,363,139,201,248,281,218,217,465,480,358,619,445,530,203,357,201,430,457,567,512,385,253,235,355,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,92,31,10.4141797474356,2.066615021611
437388,330,575,119,476,582,74,213,327,214,198,248,344,219,224,238,539,255,649,218,349,262,307,231,307,248,295,577,194,361,222,243,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,52,1,-0.843952430221169,-3.6736059784506
181251,362,565,65,240,599,0,217,247,129,175,275,396,228,242,381,642,366,213,290,344,159,787,138,192,584,366,152,411,318,214,305,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,29,5,-2.5994268025882,8.51647133632318
146383,349,594,118,294,617,0,227,230,173,174,271,469,228,223,335,575,242,628,331,363,174,362,257,294,236,391,511,299,293,213,230,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,33,1,-3.17686952102579,-3.04976386020026
489,347,561,112,268,571,295,253,240,203,177,332,602,234,236,306,622,175,663,339,343,229,302,259,252,242,323,577,173,421,224,229,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,13,1,-5.77324295903777,-4.66007286016972
644105,419,599,219,603,586,173,231,228,168,188,242,290,246,238,640,486,246,724,477,364,196,294,207,323,289,287,709,284,316,260,342,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,62,19,0.397472786745264,-3.97995181780905
474984,313,562,122,598,535,172,219,259,219,188,264,274,231,242,314,541,275,713,409,346,196,315,249,335,315,416,718,418,352,263,278,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,72,19,0.30943800218916,-4.12711775942358
417908,319,568,114,556,476,536,223,145,230,254,216,353,232,230,351,515,232,664,331,380,190,321,202,257,275,278,618,288,473,254,229,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,63,1,-0.443467397670886,-3.74484189837842
76862,148,448,117,739,468,0,253,240,191,230,218,350,228,230,426,436,378,247,313,342,232,326,236,276,294,289,288,443,442,233,248,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,78,28,4.58770741130145,0.566685746238616
137758,124,418,105,244,565,0,262,227,238,230,172,572,225,231,248,627,265,690,315,361,239,335,177,306,226,272,623,330,425,225,246,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,12,1,-5.14996392224293,-4.52846936596754
677747,583,626,250,539,622,0,217,257,237,245,240,287,236,245,422,585,281,604,393,526,221,332,185,384,422,540,675,511,321,240,308,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,82,31,10.510773673148,1.84500355906331
142623,267,540,63,233,481,0,221,164,189,500,220,197,243,227,416,729,439,256,271,363,141,304,409,317,263,291,732,514,390,229,202,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,90,37,6.32616228685285,4.36465731139961
362506,183,498,149,265,549,144,252,210,210,246,273,529,217,236,238,633,181,701,366,356,239,331,214,213,274,267,536,264,381,241,237,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,24,1,-5.11008613946268,-3.68188580044156
226081,636,651,460,479,696,0,240,203,183,221,457,356,233,216,486,587,320,548,462,549,127,445,232,332,429,511,532,394,214,243,318,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,81,31,10.5643318225121,1.78182980288359
537364,230,493,67,226,293,382,211,255,256,351,314,274,218,221,231,670,491,290,289,341,285,823,213,243,575,345,212,614,607,218,165,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,9,5,-3.1773740663316,7.67018521488329
328188,294,556,96,551,573,11,246,152,235,184,186,211,224,229,378,473,284,692,289,343,183,335,233,312,268,269,613,192,364,225,330,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,61,19,0.234453459725554,-3.83218207046475
778711,308,551,72,222,310,631,209,278,290,309,351,238,232,232,200,680,367,241,280,340,275,834,308,179,465,335,173,324,588,209,194,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,28,5,-2.4658300391261,7.73335531373216
481426,311,539,52,180,309,588,216,287,264,239,184,173,222,239,241,695,419,129,348,340,254,869,347,165,584,290,154,488,641,214,147,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,10,5,-2.77212203513305,7.42090838257031
52211,266,505,117,284,616,0,546,258,136,228,332,255,243,226,232,655,501,687,266,418,267,354,292,283,274,416,820,386,251,247,351,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,76,26,6.67905227292623,-1.87862094774468
780040,188,479,84,247,516,0,556,388,234,234,328,413,224,228,351,693,547,668,306,340,199,263,210,282,418,531,732,411,518,217,203,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,75,26,7.08099645678738,-1.67778357660275
213068,198,467,161,260,640,0,264,274,190,162,305,380,234,237,315,598,215,694,405,355,167,344,278,269,260,291,549,240,324,224,215,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,33,1,-3.27543233900401,-3.00872294245612
122496,325,571,65,266,418,543,260,207,229,519,271,209,241,220,368,713,350,232,342,340,226,231,540,348,308,252,298,308,484,234,191,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,80,30,5.56906320511311,3.61198319573672
220742,471,614,134,300,340,590,220,384,249,333,131,359,233,223,234,528,467,273,295,361,258,792,173,300,621,397,104,382,626,201,200,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,9,5,-2.71700913095398,8.32128611958195
46494,394,577,114,298,673,0,215,284,76,500,357,1,241,233,478,770,532,432,335,402,130,404,669,410,272,332,726,387,224,234,379,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,90,37,6.48428647537376,4.39567103428662
531721,194,500,143,441,575,0,269,188,191,207,346,558,228,228,271,605,204,722,389,353,208,281,257,312,263,264,523,295,385,235,309,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,31,1,-2.46469527202836,-4.74918541878018
360129,300,565,67,224,488,567,224,257,192,205,472,308,241,214,311,664,147,265,314,335,200,756,177,210,362,369,205,280,504,197,282,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,29,5,-1.66350017630772,8.91598681003521
656811,183,487,102,286,554,0,237,266,188,230,317,559,228,232,309,634,252,735,335,346,221,334,291,313,282,326,651,293,374,239,231,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,2,1,-4.68084334306063,-4.67113682279214
70198,237,516,140,283,588,0,444,276,179,198,333,287,227,231,442,497,391,358,372,424,181,261,220,270,256,448,747,425,366,214,192,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,86,34,6.12070655514755,-1.02537637013343
630158,178,483,95,339,512,108,228,157,213,247,200,519,224,222,254,568,279,699,293,341,253,278,261,289,268,377,581,232,442,222,194,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,22,1,-3.11922168795179,-4.15818181473674
483541,253,537,161,598,583,0,248,269,197,185,241,369,240,232,333,491,269,678,252,335,232,368,190,327,260,342,629,273,332,231,312,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,62,19,-0.0165839384681123,-4.13047299581529
496726,343,591,136,295,551,482,269,241,210,223,365,432,231,245,305,589,180,714,414,367,237,287,276,253,255,297,598,233,400,230,271,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,34,1,-3.58895019265723,-3.63224403542365
308062,322,566,116,378,512,220,320,237,224,266,454,580,235,231,258,620,338,721,179,333,285,265,286,327,331,340,465,302,501,212,253,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,14,1,-4.14610768820936,-3.15443308550828
482770,331,549,101,231,577,12,244,170,191,186,319,630,237,228,309,620,237,712,354,369,195,300,247,277,264,255,592,329,339,239,248,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,11,1,-5.31840375953564,-4.38593672525555
280599,260,543,92,301,521,6,252,255,254,226,254,539,234,222,322,644,383,678,331,321,216,296,213,234,489,363,630,213,475,236,227,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,5,1,-3.92423244554193,-5.05559237096524
513416,286,560,101,256,451,504,260,260,243,263,266,525,225,229,260,617,300,688,305,343,239,277,245,350,287,309,555,386,533,225,220,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,14,1,-4.27049448068551,-4.12483421040328
147560,246,531,92,432,529,67,216,269,199,220,293,316,237,223,290,515,306,792,272,396,235,367,230,313,289,285,570,282,412,232,230,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,53,1,-0.587907297456323,-3.64933630361448
489065,273,557,69,254,329,600,231,253,271,485,210,405,237,235,266,742,382,293,298,336,236,209,533,253,257,303,513,464,586,215,157,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,90,37,6.03775669140225,4.11072707027863
151276,293,561,54,230,443,297,227,221,229,215,272,253,233,227,275,521,421,178,282,342,206,740,299,219,355,273,239,344,426,226,239,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,50,10,-0.814263566755948,8.41684558748607
236911,165,460,97,224,487,337,229,212,216,255,394,585,235,238,336,673,222,796,370,361,216,354,200,269,248,263,509,285,497,228,246,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,2,1,-5.0858543808376,-3.75500387928272
360259,395,589,254,660,579,0,522,340,200,243,318,394,246,232,486,420,393,324,432,438,213,312,261,450,369,429,629,351,385,255,219,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,87,35,4.95797038885835,-0.27090906824934
494901,241,542,70,261,535,264,244,259,228,241,254,534,232,236,244,618,229,702,194,345,249,297,239,310,283,320,641,304,511,234,191,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,3,1,-4.83156174540202,-4.53539115584789
59715,295,531,106,298,540,0,341,254,234,244,293,349,238,235,314,682,502,701,265,295,235,249,229,366,276,384,816,520,520,223,213,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,83,32,7.39021357637979,-1.63633598006953
121177,212,482,103,425,505,250,217,104,227,252,241,533,223,237,342,570,238,767,403,383,198,308,230,334,239,327,599,248,474,221,216,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,31,1,-2.47511426141425,-4.31536814986222
247815,276,541,79,215,556,107,249,281,215,196,340,532,230,232,157,659,228,778,432,332,299,282,219,268,256,254,617,321,431,213,186,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,2,1,-5.04461215046792,-4.29861645628561
275274,232,523,54,237,430,432,237,174,234,246,199,284,219,231,224,498,360,280,249,349,258,653,190,250,335,305,214,284,483,219,191,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,49,10,-0.590881046320324,8.88701056327758
399325,154,467,120,240,575,13,202,344,203,174,311,629,237,230,318,626,161,707,301,370,197,306,245,291,253,356,572,202,404,215,184,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,13,1,-5.77119206621974,-4.38736133616504
208775,232,481,99,237,546,212,258,280,217,205,301,569,243,217,328,642,138,734,208,339,211,287,244,316,244,296,526,329,483,240,231,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,12,1,-5.16072186124531,-3.64123483410095
704148,863,695,462,481,711,0,271,341,166,178,369,319,234,213,525,576,288,519,450,544,124,350,186,427,447,534,492,421,204,237,325,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,92,31,10.4328328642475,1.94013034418937
523202,427,614,114,299,501,581,210,254,214,215,298,286,238,230,297,427,212,302,315,345,232,274,218,280,282,336,249,267,375,230,232,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,58,16,4.52995735000291,1.93212755145209
93453,128,398,19,260,477,355,235,246,195,182,242,240,231,226,783,461,195,256,319,336,225,245,245,343,219,319,184,273,440,212,199,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,58,16,4.51784312496868,1.94316191911418
468363,136,419,117,272,563,0,265,152,210,229,345,560,243,223,277,642,209,697,347,359,227,315,265,316,273,326,557,356,401,223,239,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,25,1,-5.21312237020509,-3.94746216251979
419570,458,571,166,563,564,278,221,197,207,200,375,540,236,213,611,559,187,862,311,373,223,436,263,371,274,357,679,389,376,215,311,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,51,1,-1.01662961261453,-4.82970406018009
583346,370,601,110,323,604,0,181,397,91,473,281,221,231,232,389,769,340,293,354,385,257,257,274,345,294,355,793,84,247,224,367,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,99,37,5.98900783899548,4.41739570848066
512888,322,560,116,259,413,0,181,276,196,223,317,234,235,234,381,697,550,246,390,355,199,766,275,284,387,657,703,359,598,213,335,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,7,3,-0.335493788750675,6.12138302302989
91984,370,580,53,247,396,571,217,277,242,327,278,376,237,240,230,550,351,234,266,331,251,821,79,230,435,250,257,402,470,218,165,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,29,5,-2.68618178946797,8.70144900876103
591445,253,504,88,210,535,110,231,266,209,213,244,514,232,238,278,622,227,707,196,338,213,293,263,323,283,318,601,340,367,237,284,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,12,1,-4.93729666971546,-4.52064801677427
184667,291,547,116,284,556,172,230,272,208,208,392,538,228,237,343,601,220,612,375,338,207,234,263,289,249,383,629,262,541,208,199,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,13,1,-4.13643776213871,-4.43949972698699
655162,262,520,126,314,577,0,238,339,219,195,327,365,231,237,249,544,278,692,412,362,243,306,224,204,269,351,614,333,381,211,274,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,54,1,-2.01350104214868,-3.17908414431348
500760,306,545,65,445,516,418,222,232,173,282,409,290,244,228,362,572,209,236,278,351,220,799,235,234,671,326,150,313,415,228,189,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,29,5,-2.54286968385262,8.30586509460812
320046,277,511,100,345,532,238,248,281,208,207,303,594,251,239,334,627,197,687,237,348,217,262,250,317,253,352,572,320,416,231,270,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,12,1,-3.21397740287862,-4.80549364541422
252464,276,550,141,347,590,0,205,296,146,170,335,549,239,221,268,542,271,675,281,396,192,354,228,262,274,390,645,259,385,238,180,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,32,1,-3.58978418428696,-4.31963181994126
507739,364,566,66,233,406,607,218,280,198,267,361,264,231,236,312,633,218,202,342,346,277,836,198,276,586,365,482,383,604,243,148,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,19,5,-2.55842448340966,7.92543333240096
357320,282,553,117,251,608,0,416,158,147,174,406,254,233,222,391,648,365,640,312,392,180,315,283,365,256,252,790,289,303,240,238,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,84,33,6.45518623197164,-2.11610325055598
681351,340,584,55,234,403,568,243,248,235,251,268,328,238,239,266,432,370,208,308,326,254,658,145,266,325,284,241,265,473,244,233,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,49,10,-0.685447402788342,9.00048345951126
300552,663,650,339,526,655,0,528,328,164,208,497,518,249,235,373,651,462,691,468,479,183,238,225,379,307,381,812,270,525,213,169,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,76,26,6.82502498600698,-1.92863973274397
449230,260,516,133,249,624,0,260,281,164,166,302,562,233,236,301,669,245,829,390,343,209,477,291,294,271,329,659,155,312,242,336,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,23,1,-5.65584471100108,-4.46721585154955
126214,210,498,111,261,598,0,242,215,180,187,346,496,223,244,287,653,241,779,264,372,213,309,255,282,254,296,587,325,347,236,237,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,23,1,-5.0170414524514,-4.1945115019014
1368,336,572,132,297,595,36,280,167,198,189,318,515,220,228,197,607,219,693,330,368,252,260,298,208,229,244,538,262,399,214,216,Bone marrow_Mock 1_037_CD45+n=1e4,1,01_Mock_01,Mock,1,33,1,-4.60069522374248,-3.64815294523696
