NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
153.155,99.4198,4679.32,-426.029,13078.6,681.279,32.7689,606.315,974.943
85.9129,20.7812,7914.7,-542.041,15262.7,50.0734,65.944,449.284,1101.66
197.148,231.714,4619.25,-282.94,8256.47,350.273,192.225,540.978,881.055
16.4,20.2254,4321.72,-118.619,8330.32,115.599,-150.261,821.712,748.674
191.227,92.8745,2693.92,-662.692,9584.73,401.356,328.202,915.982,655.014
259.71,203.335,3877.03,-1355.32,12028.9,200.14,382.421,1532.78,1671.08
-17.9308,-18.813,2600.68,83.6096,9489.17,278.739,-100.366,78.562,80.8054
83.1783,60.944,4401,-137.389,11471.3,174.705,40.375,323.344,272.641
63.0163,151.48,4643.23,-375.373,12660.1,204.44,253.971,689.095,1460.54
57.6437,313.019,22247.8,165.81,10584.1,660.888,-201.252,12634.2,613.333
136.521,32.8913,7335.59,-688.921,16131.7,-16.5186,185.587,1260.99,500.501
13.8489,-67.7074,2126.79,-140.773,5520.74,301.888,-59.0469,-154.112,226.13
159.019,-279.609,2028.55,-475.167,6331.16,455.915,4.18463,556.115,991.444
57.0909,107.131,8347.46,-1207.41,19798.3,95.552,355.944,964.735,343.283
127.166,191.208,8315.32,-1503.24,19508.2,955.529,280.051,1307.71,1607.55
11.3917,-112.466,69539.7,-3241.93,552.326,358.5,-994.551,-71.7786,23.0695
-28.4793,377.631,2905.18,-123.01,4837.92,1226.63,47.1722,1211.13,790.487
3.35478,56.566,16622.7,10846.2,7749.09,162.465,70.4696,9229.69,136.393
135.359,566.945,6782.56,-2035.11,11889.2,582.087,933.997,2288.35,2155.43
60.5854,-17.9545,2657.61,-376.707,9228.21,-35.1496,-32.3058,427.806,131.742
78.4279,-31.2122,30772.1,-650.894,3830.81,-422.456,-532.498,-139.98,309.116
-7.7235,218.478,6008.17,-450.637,11160.2,-23.1169,106.315,783.558,633.05
3.50996,119.059,3210.82,-472.134,9028.86,56.046,83.8408,355.354,267.157
-13.5952,123.204,3968.66,214.031,11478.1,34.3575,-114.463,321.212,786.5
145.913,229.601,6764.3,-1312.71,12679.8,248.367,544.14,961.129,648.715
137.366,-128.112,4352.11,-1190.06,11836.7,-150.61,571.008,1141.01,584.317
24.7685,1.25057,29100.6,15834.9,23073,272.895,36.3202,13772.2,417.947
28.2487,145.193,3629.27,-403.93,12918.3,359.42,84.2964,735.931,728.504
245.327,19.6327,2895.78,-502.551,6294.31,232.291,96.0601,374.682,456.87
-116.039,15.372,71532.7,321.634,24273.9,-40.5001,-995.08,2142.71,139.353
-45.7371,89.634,1962.61,-194.428,9860.94,8.62665,22.3908,277.37,216.4
132.405,-108.696,5970.07,-663.997,12658.7,296.352,330.502,714.25,703.239
-26.3302,3.89147,23159.6,11636.7,16930.9,-28.3792,-150.58,13150.3,312.46
-19.2645,23.4623,2851.98,-122.725,7176.27,176.161,119.508,244.289,380.298
45.7707,163.21,3383.27,-374.225,6703.11,229.939,202.921,1059.67,255.622
100.2,67.0386,23367.4,8395.32,22210.5,205.504,255.288,13446,615.934
122.266,147.173,3265.99,-720,9902.03,483.825,154.916,1133.84,1162
798.209,147.258,78207,-3301.01,533.706,1619.5,-831.306,121.58,267.557
57.1671,94.6463,3393.61,-408.051,10203.3,-6.91514,28.6678,211.601,322.895
193.391,271.082,36708.6,7139.3,20834.2,643.146,-368.212,17927.7,846.679
-26.5467,54.0155,10075.9,97.4093,8610.15,-168.585,-111.318,408.942,155.468
57.6722,232.206,4063.7,143.606,12012.3,354.93,-152.294,126.617,1017.94
-32.9804,166.875,6477.38,-1136.18,18881.4,280.396,507.683,441.897,935.096
-48.8782,111.438,2596.52,-772.729,5928.92,430.277,206.008,606.051,505.199
29.636,243.752,4424.93,-463.884,9973.4,-25.3838,129.678,771.922,383.656
178.326,131.369,3113.12,-684.755,9851.07,936.547,206.094,258.65,1288.92
50.6875,-134.687,3405.61,246.629,8998.58,104.999,-27.8266,742.483,-23.7316
2162.98,2526.46,2065.63,-1007.25,1276.26,3567.55,681.031,2957.15,21142.7
99.9171,140.177,2879.3,-764.79,5741.67,135.619,240.144,396.63,933.512
52.9148,25.6011,4085.58,-468.825,14655.8,285.238,-89.2395,469.917,996.564
159.724,221.604,3239.52,-490.27,8739.24,202.424,460.333,189.598,751.768
77.9402,59.8233,6656.21,-618.927,16605.9,485.845,86.1473,711.701,319.508
-61.5276,294.443,4979.77,-679.478,10437.9,290.705,321.393,451.628,805.176
-6.34589,98.5049,3639.32,-17.6719,12588.2,28.6678,121.98,507.164,122.268
93.5043,65.3334,3639.66,-256.742,10097.9,292.927,-105.975,257.224,760.828
-18.4133,133.617,1664.06,171.207,5964.99,121.427,-6.4802,244.783,294.042
62.4261,-30.8194,7312.97,-643.758,15935.5,239.311,94.5483,437.999,1125.75
177.501,203.415,4153.76,-991.381,11842.3,184.74,347.901,794.969,1235.36
150.834,63.7381,2905.37,-299.59,7021.06,217.727,157.406,666.481,895.525
114.002,76.6107,41760,13699.2,44075.4,119.004,63.1051,20180.6,356.826
26.0236,158.681,25754.2,7549.78,26499.7,131.791,-50.3637,13782,508.933
367.542,345.952,6431.36,-1849.36,14398.5,1390.02,477.894,3020.86,2315.36
-111.303,351.797,5737.74,-461.686,12750,570.093,275.137,817.016,1061.84
36.2746,193.955,5546.73,-940.41,9174.11,666.906,311.857,1242.07,615.728
116.8,-64.7132,2067.13,-238.984,8318.02,45.7811,45.2573,193.482,132.093
20.6041,234.628,3052.16,-405.457,8728.56,109.578,179.145,269.913,1400.48
-42.9803,212.492,4512.18,-841.679,10905.2,406.546,65.2878,346.164,704.693
-55.581,18.368,4424.46,-15.4695,11484.7,114.616,-143.052,322.381,191.638
25.6384,145.436,6179.16,-1789.72,14281,127.896,933.546,350.415,895.239
52.3163,201.344,4560.86,75.1686,10199.7,607.724,121.629,665.032,1036.31
-102.057,334.204,16903.8,8498.96,18451.1,374.014,-178.926,14842.1,276.932
15.6912,110.206,1937.2,-15.3638,8234.13,114.612,-101.056,74.8927,613.939
-11.0873,22.4952,18867,-1210.83,-95.3792,3897.16,3.18075,592.076,-99.2506
18.9397,-11.1932,3332.52,-807.532,11039.1,633.733,456.844,1263.67,938.099
4.06708,-61.0254,3415.5,233.453,11477.8,316.002,-50.0643,234.964,359.671
98.9986,-7.68713,4369.77,165.293,10927.4,151.857,-48.2956,574.924,416.948
10.1774,102.816,4030.6,503.545,14473.8,453.465,-103.351,17.9621,718.981
76.9444,86.6917,2691.66,-816.075,7149.16,16.7456,281.24,667.522,430.93
-28.1437,164.212,3215.38,438.476,8815,17.8204,-126.529,499.153,35.9584
62.0755,-77.9123,5362.33,430.909,18610.6,153.207,44.4417,-48.2345,285.161
43.3578,85.3509,4507.7,-761.27,13483.6,686.098,341.574,584.678,842.827
119.585,105.671,6522.94,-588.434,9236.04,285.024,-82.6535,154.946,545.144
-27.1901,98.0106,4898.63,-233.207,9782.81,71.0022,-25.7349,477.216,293.981
212.583,140.061,4244.14,211.91,10110.9,479.085,-110.971,144.465,967.319
140.879,57.8676,5277.08,397.929,16553.5,324.777,-139.411,766.321,949.411
27.0229,-17.7589,2675.88,-83.5464,8725.52,158.269,-8.63989,315.517,649.68
66.4468,16.7822,3956.89,243.138,10960.6,337.207,-188.664,525.234,47.0631
100.584,86.0852,3641.72,-15.2772,10627.2,161.191,-25.8309,619.594,675.87
176.39,-63.8159,1828.99,-128.298,7366.55,-103.663,-48.8034,135.381,108.868
157.339,175.332,3893.74,-926.672,11697.4,134.198,275.166,29.808,1273.18
-26.92,199.526,2533.35,-291.287,7385.88,-52.0851,263.118,842.405,771.766
49.74,50.3338,1981.16,-874.12,7603.76,278.733,321.448,514.544,268.969
-124.609,181.45,2873.85,90.4551,9803.36,-49.4384,57.7668,395.719,32.2851
105.46,125.712,49534.7,-71.9224,29322.6,40.9895,-227.266,6200.62,750.847
62.2945,-11.9613,3914.76,-402.532,11562.7,429.692,166.327,123.981,906.366
176.235,-180.259,3020.09,-542.563,6287.18,20.947,226.809,556.366,67.5945
-28.5731,92.7974,4227.23,-733.159,9845.67,-134.664,215.533,738.774,963.901
171.418,129.226,1433.76,-189.162,5531.22,-28.1895,218.322,669.781,243.283
124.996,188.688,11360.7,-397.297,25326.6,526.423,68.5005,479.766,880.025
24.3274,39.3062,3181.52,-1002.42,7864.24,193.785,462.358,738.982,256.695
29.3526,146.84,6806.13,-490.908,12373.8,180.834,5.11608,295.568,1039.83
231.509,-46.1339,6624.67,-157.734,16621.4,-40.3857,-62.1052,832.619,496.953
34.0625,87.5222,5458.81,301.177,17536.7,375.372,-102.433,878.572,720.882
-58.8127,136.079,10620.2,-382.235,20571.6,292.496,-158.412,261.805,1069.8
284.581,140.873,3390.2,-720.876,7970.61,526.498,279.516,1391.46,701.012
-12.8879,-11.3797,2527.97,97.0411,9752.81,117.902,-141.966,695.683,361.988
-35.9874,347.013,3992.28,-479.571,10223.3,286.264,110.89,611.927,934.719
65.0471,165.728,9200.85,-550.217,19130.3,342.357,-90.2188,407.451,574.395
99.1057,166.499,3963.18,832.827,11133.2,4.31141,-142.909,484.73,1012.46
14.4267,26.8988,2544.29,-218.028,9387.01,101.5,-151.131,331.712,246.04
107.166,-22.2071,5440.36,-434.184,12587.3,578.386,248.776,681.908,754.506
-37.1134,165.606,52462,-2730.72,7547.87,-61.8624,-154.66,444.593,-180.785
125.172,-4.52818,4611.3,-231.174,13176.2,356.084,-254.08,425.559,472.365
-92.0758,53.4822,2309.14,-222.083,6032.19,67.6554,5.884,389.389,406.639
80.6617,139.386,4563.12,-850.816,12954,534.128,31.7097,815.88,747.412
-93.9397,101.764,6175.27,-555.239,2825.52,-163.717,165.776,16282.9,146.434
82.9454,68.1714,2277.77,63.9169,8092.14,148.601,41.5886,335.903,640.729
41.605,119.665,4946.82,-859.14,12180.4,233.882,372.969,890.709,950.751
108.859,199.178,14415.1,256.677,25318.8,121.641,58.0777,160.593,1526.17
187.612,100.292,2679.68,-107.447,11117.7,221.68,179.791,801.974,803.938
36.7075,136.04,12946.9,-1364.8,29622.2,589.832,-42.5055,395.059,1420.31
111.697,-27.5568,5613.86,-504.622,13832.5,217.656,281.837,230.024,617.84
43.6192,67.8525,5703.43,-560.826,12587.9,21.3401,208.17,539.673,1117.26
-78.9119,-47.9321,2110.33,817.754,10876.9,93.3997,-103.539,803.375,-48.4508
236.203,39.9276,3534.64,-589.885,11215.1,-52.5963,90.6639,-199.791,672.471
379.64,-50.4219,7551.74,352.984,1782.96,225.301,-147.214,49748.1,474.791
221.595,32.1414,5454.48,864.938,15716.9,-122.228,102.943,-291.839,361.206
91.7895,214.105,6153.74,-515.731,15684,939.061,286.878,648.487,721.163
-74.0276,187.774,34814.8,5558.7,23813.9,198.358,441.778,12811.8,246.393
149.819,45.3662,3704.59,36.8261,9729.86,119.395,-61.792,285.922,331.283
75.7235,207.805,4185.96,-419.022,9156.62,453.434,-111.583,385.456,566.661
111.634,185.464,4104.5,-538.558,8615.98,174.075,86.573,612.524,1276.06
62.411,199.191,5405.14,-306.268,11555.2,369.687,-183.647,1186.16,880.324
172.983,49.5244,3706.85,-1296.25,7864.37,-39.79,855.119,2956.96,2170.02
98.328,82.0159,2727.83,101.592,8940.96,-69.353,20.6449,1158.66,276.81
42.8534,-44.4547,3804.17,583.042,12809.8,-54.3151,476.968,416.126,446.712
84.0005,228.211,7683.65,-1153.09,17924.7,188.6,363.708,782.545,922.459
28.1977,-57.945,23598.6,9129,17931.9,218.837,-585.401,5192.14,5.66402
124.997,89.7343,3870.61,384.503,6900.03,145.701,-148.255,525.147,684.823
222.092,-67.9865,20249,-1120.27,547.667,2166.17,218.313,-6.25035,540.99
109.673,212.432,3880.88,-1426.47,9124.4,259.75,347.495,1047.96,1389.79
61.444,16.2394,3164.24,323.152,9892.89,-54.728,52.2055,102.105,460.979
72.8314,57.6631,1335.06,297.839,2631.71,82.1698,60.3739,545.136,118.851
-66.0743,72.9908,3901.89,-12.2176,11534.9,525.379,-150.061,716.184,558.663
245.156,11.5657,3844.28,-486.182,9809.76,250.523,233.526,673.962,24.251
85.3442,-1.74362,5231.76,-427.956,14745.2,68.5601,35.7167,646.443,127.989
154.921,-12.3612,3399.77,-582.381,11008.2,140.132,308.402,321.555,774.913
189.278,37.0084,12069.1,-1489.55,28208.9,279.473,442.846,625.068,1097.95
-21.9007,94.5757,4210.07,-65.6981,11226.1,236.061,-118.389,461.18,919.904
-0.142741,86.6792,39379.5,15259,20720.2,300.466,-30.115,18812.7,969.112
81.6418,81.6404,7681.84,-376.844,17413.4,134.455,-131.364,486.506,735.792
-101.349,149.515,1861.37,-516.627,5360.35,304.121,40.4053,681.632,529.655
-108.554,139.459,3317.16,-97.6448,10131.7,347.161,44.2479,1228.34,1077.04
46.719,-65.9525,4604.11,-620.693,10934,-16.9097,17.3634,265.152,324.345
79.4383,96.3127,3155.71,151.325,8568.62,121.236,20.7347,526.485,419.26
24.8508,-52.3103,1869.19,-447.511,5963.18,77.7804,34.241,391.369,100.489
80.206,38.1811,3353.07,18.3522,9896.68,-113.811,122.997,452.618,93.7716
92.7373,113.206,4852.78,-469.502,13035.6,140.049,218.541,211.84,819.026
-55.3659,227.487,7185.54,-463.07,14564.4,241.382,75.5779,792.742,1481.63
101.66,173.181,5191.45,-518.09,16595,123.252,293.369,-94.5658,332.57
45.2143,147.751,4333.66,-570.442,10945.8,141.077,-42.3048,466.811,342.933
1384.23,-12.5991,49082.7,-445.45,762.678,182.921,-650.828,486.398,-286.757
-28.6185,120.933,2781.09,-233.009,8287.82,147.809,61.3411,-161.379,409.026
51.591,108.015,5449.14,-310.983,12552.8,-66.8233,318.437,819.645,757.464
71.846,99.7483,4496.32,34.9451,11496.1,270.759,-70.7444,499.555,921.969
84.3058,-112.958,3883.49,-243.738,12061.1,-46.381,-6.93824,-29.5275,405.005
51.1127,-44.0954,3451.92,-268.517,9025.67,220.531,-131.27,348.717,208.782
128.876,18.5696,7168.21,-1116.45,17252.4,-23.4996,285.209,890.465,1734.56
150.291,41.7923,3932.11,-506.203,12800.8,365.887,-30.458,856.849,316.045
-17.1032,390.489,1431.37,392.869,1168.23,505.646,31.2632,3784.4,3481.33
572.941,20.8745,5386.8,-1431.04,16907.1,255.262,394.774,388.32,1067.97
123.755,58.8786,6602.44,405.332,10990.7,233.098,-133.93,479.871,457.627
168.859,340.343,6796.79,-7.09533,13817.3,109.823,218.283,439.778,1267.34
184.049,171.116,8210.39,-1035.95,19197.6,420.738,142.073,746.739,856.622
162.798,524.595,3514.77,-800.793,8407.08,1213.94,-174.365,3748.1,4177.53
34.8763,-5.04972,2159.27,14.6883,6412.2,168.97,-150.02,-80.6975,426.551
22.7662,-6.2829,2576.54,136.985,10679.5,-129.388,121.028,251.715,300.467
92.0415,-25.4028,10469.9,-780.282,15092.9,13.9181,355.03,563.859,282.29
24.7407,187.659,4448.78,-576.865,10474.6,351.154,160.423,1055.55,869.83
-557.492,7514.5,48346.8,-2981.17,618.868,-171.736,-591.994,2440.7,17457.7
45.63,-13.8743,6558.76,-732.83,15509.5,601.532,-38.4631,679.756,624.902
-352.535,3781.87,31536.2,-1688.19,950.674,-119.749,-81.3298,38.4877,-454.361
29.631,48.7334,4700.79,-898.961,9815.32,165.224,295.852,1001.57,1070.8
54.7915,141.927,7962.47,-576.719,18705.6,484.713,148.305,560.207,921.924
154.426,2.42063,3040.66,-158.855,9576.47,159.918,91.314,157.068,961.878
-6.03928,-42.9301,10181.7,308.308,8141.92,159.393,-219.862,8494.62,54.458
189.105,75.6222,5631.56,-767.852,14813.1,-20.5723,190.056,857.199,420.658
74.2032,60.8037,5704.11,-771.133,10774.4,84.048,100.607,878.071,985.745
56.7489,24.6595,2005.01,-165.475,10771.3,401.29,-148.564,84.1708,60.2932
96.8063,139.692,3845.47,-835.291,8611.01,240.337,113.037,808.676,1067.54
5.50017,104.68,2674.87,104.953,7553.64,280.512,-17.7467,702.828,273.731
107.072,44.3764,4521.01,-704.774,13819,73.982,132.719,1307.13,370.726
213.258,-76.0339,3936.76,-97.7214,14966.2,552.149,-102.897,534.524,958.252
87.2624,-114.14,2785.01,364.142,8216.92,92.9066,-112.51,265.018,216.991
192.345,204.593,4955.89,-1319.07,12481.7,510.098,646.952,2264.6,2312.85
81.0445,85.0004,3554.2,-534.89,13056.5,320.394,5.515,425.904,1010.68
100.015,109.557,5785.17,-1203.03,9579.27,341.717,279.867,711.732,841.214
-262.029,5213.8,44644.4,-2704.69,388.751,-436.04,25.4183,926.031,6224.99
812.533,315.329,36830.5,-708.982,16178.7,955.883,-517.623,109924,894.417
39.735,103.239,5213.22,435.035,13088.6,200.442,19.7294,230.124,356.594
86.3768,66.5883,3904.63,-21.4282,12079,158.814,-83.5651,548.744,481.616
7.70541,138.249,3381.23,-291.323,9322.48,91.0407,-23.7084,103.717,150.453
3.78427,123.814,1778.6,-545.679,4065.62,35.4808,265.729,565.706,490.063
76.3136,405.443,4262.31,-475.401,10935.5,478.913,113.712,670.393,1803.45
192.37,13.2249,3438.56,-257.995,12118.8,167.563,-38.3079,268.279,56.8974
223.578,118.238,5479.58,-657.084,17009.4,187.084,230.476,375.65,768.31
199.294,147.506,3618.48,-407.893,11709.5,272.73,46.1533,319.307,675.862
-19.1045,140.997,4322.04,-264.234,12004.5,221.636,228.723,779.187,600.444
184.195,174.288,2074.57,-535.129,8071.01,192.77,270.04,1284.49,691.248
-22.3702,-133.056,1565.39,468.052,2757.88,72.803,-71.9004,282.587,392.133
266.138,43.0033,2643.2,-298.705,8404.17,543.339,-26.9571,1542.61,1213.94
51.6319,53.2097,3970.91,-422.982,10162.8,-189.726,99.8333,-214.296,575.099
-76.8291,11.1834,2521.51,-628.722,8202.06,1.75517,298.365,77.453,782.379
-40.9016,23.6043,55931,-2900.12,33487.9,404.6,-338.183,1346.24,422.771
171.095,-30.0352,4412.87,189.127,13488,256.317,-171.623,252.905,246.127
140.183,73.617,1565.63,-208.198,5966.6,160.987,-88.3866,67.4474,351.907
-2.47174,277.219,36727.8,-2493.47,497.296,38.0064,40.642,239.298,104.827
110.857,6.16467,5481.62,-460.231,14818.6,328.874,-75.5261,298.409,766.014
-191.244,234.484,3869.66,1.81025,9652.95,106.236,-178.792,102.613,629.931
-43.6927,128.348,30570.8,6567.56,25106.8,301.758,226.502,15368.6,442.664
111.459,93.0334,3984.72,-100.879,9250.89,199.546,-59.6186,409.959,1135.14
20.0566,-53.0924,2918.13,-45.6499,11234.8,398.425,-160.46,242.635,559.618
-14.6278,310.621,7021.77,-127.279,17794.6,203.471,136.525,585.722,1453.1
111.453,-14.1913,2906.37,-910.692,7004.69,117.504,388.676,206.161,138.613
100.232,149.035,7552.16,-244.736,24110,122.774,80.8864,531.737,1558.35
58.3287,1.54069,3841.24,-730.397,11332.2,308.548,132.204,935.701,307.438
56.1854,-123.308,2317.25,-41.4805,6868.68,264.606,-255.101,611.344,-8.3435
2.5466,227.628,11041.8,-1543.19,19110.5,177.948,676.676,629.1,1009.98
153.749,190.456,4384.2,290.492,14954,216.013,-9.64544,1029.97,499.576
-35.016,197.083,4499.37,-498.33,14047.9,187.468,160.773,729.93,834.152
210.595,-79.2849,5289.99,-472.115,13472,245.166,135.584,555.963,1352.24
129.259,27.0034,2650.88,370.872,11208.8,170.121,106.689,1119.3,615.955
10.1508,-21.7008,3159.95,926.424,13103.9,326.373,-346.118,439.791,563.568
117.717,-16.7831,3640.77,-754.068,9061.15,222.203,275.607,251.65,456.708
47.4751,211.934,25232.7,7490.33,23314.9,182.338,-3.33908,10974.7,70.7722
222.573,-18.1685,4359.68,-305.931,14099.4,493.184,169.872,1155.19,560.059
-193.994,2386.77,2210.95,-697.271,921.247,6309.81,327.829,-97.312,582.657
22.9346,322.021,2617,-667.439,7259.25,832.719,191.018,1624.6,1176.64
65.774,176.531,15363.5,9364.97,13001.8,263.955,133.127,19740.7,1120.78
27.0639,85.408,3897.28,-488.053,11197.7,449.487,66.8851,-298.4,657.306
139.642,-67.5233,2315.12,-116.383,10760.7,241.68,111.8,613.06,38.1311
2473.97,5443.29,2329.64,-145.67,4466.76,5587.45,-179.345,12391.6,40786.5
-43.2927,-25.395,3145.7,31.8255,10495.6,286.932,70.9927,724.064,680.176
109.565,56.0867,45288.5,-2304.46,731.122,9120.88,-114.3,522.882,416.5
92.0553,-3.44217,10227.8,-1112.08,200.288,1535.68,140.873,148.961,-104.497
